partsid,totalcfp,cfp
P03415,3.092,3.092
P03417,4.855,4.855
P03418,5.244,5.244
P03422,1.619,1.619
P03423,4.316,4.316
P03425,1.781,1.781
P03429,3.883,3.883
P03435,8.955,8.955
P03438,2.213,2.213
P03441,6.142,6.142
P03443,2.268,2.268
P03445,2.366,2.366
P03446,9.703,9.703
P03447,3.508,3.508
P03449,2.045,2.045
P03452,7.947,7.947
P03454,0.657,0.657
P03455,3.373,3.373
P03457,4.4,4.4
P03459,3.73,3.73
P03462,6.472,6.472
P03469,5.714,5.714
P03470,4.796,4.796
P03473,4.334,4.334
P03474,0.322,0.322
P03475,0.1,0.1
P03478,2.565,2.565
P03480,7.608,7.608
P03484,4.162,4.162
P03485,8.664,8.664
P03500,8.256,8.256
P03501,3.294,3.294
P03502,9.953,9.953
P03503,4.338,4.338
P03506,1.458,1.458
P03507,3.052,3.052
P03509,2.95,2.95
P03510,6.953,6.953
P03514,3.49,3.49
P03515,2.49,2.49
P03516,8.63,8.63
P03518,1.842,1.842
P03519,5.926,5.926
P03522,4.96,4.96
P03526,5.343,5.343
P03543,0.827,0.827
P03546,0.937,0.937
P03552,9.252,9.252
P03556,6.224,6.224
P03558,0.965,0.965
P03562,3.149,3.149
P03563,4.906,4.906
P03568,9.114,9.114
P03572,2.65,2.65
P03574,3.716,3.716
P03575,1.372,1.372
P03576,2.957,2.957
P03577,7.548,7.548
P03578,4.016,4.016
P03582,5.053,5.053
P03583,9.198,9.198
P03584,7.906,7.906
P03585,2.892,2.892
P03588,3.572,3.572
P03591,5.183,5.183
P03596,1.553,1.553
P03597,3.339,3.339
P03601,3.061,3.061
P03604,9.337,9.337
P03606,4.88,4.88
P03607,0.28,0.28
P03615,6.561,6.561
P03616,2.36,2.36
P03617,0.914,0.914
P03622,2.635,2.635
P03628,8.765,8.765
P03629,4.354,4.354
P03633,4.255,4.255
P03634,0.49,0.49
P03638,1.215,1.215
P03640,0.582,0.582
P03643,8.818,8.818
P03645,8.079,8.079
P03648,8.853,8.853
P03650,9.844,9.844
P03652,6.561,6.561
P03655,1.564,1.564
P03656,5.856,5.856
P03660,6.737,6.737
P03667,9.399,9.399
P03672,2.08,2.08
P03674,3.763,3.763
P03678,0.551,0.551
P03679,9.891,9.891
P03684,0.52,0.52
P03688,7.366,7.366
P03696,9.862,9.862
P03701,7.366,7.366
P03703,3.768,3.768
P03716,3.068,3.068
P03717,1.114,1.114
P03719,4.772,4.772
P03721,3.993,3.993
P03722,9.76,9.76
P03728,4.45,4.45
P03730,5.251,5.251
P03732,0.917,0.917
P03733,9.621,9.621
P03736,3.659,3.659
P03738,0.974,0.974
P03739,3.744,3.744
P03740,8.14,8.14
P03743,4.634,4.634
P03744,9.828,9.828
P03745,5.16,5.16
P03748,3.393,3.393
P03751,2.677,2.677
P03753,0.977,0.977
P03755,4.73,4.73
P03756,8.9,8.9
P03758,9.395,9.395
P03759,3.955,3.955
P03761,3.281,3.281
P03762,6.996,6.996
P03765,4.811,4.811
P03767,2.876,2.876
P03771,6.986,6.986
P03772,5.17,5.17
P03775,5.956,5.956
P03778,8.484,8.484
P03779,5.451,5.451
P03786,6.742,6.742
P03790,8.67,8.67
P03795,8.788,8.788
P03798,8.244,8.244
P03804,6.077,6.077
P03805,4.941,4.941
P03812,9.323,9.323
P03815,6.553,6.553
P03817,0.443,0.443
P03821,6.974,6.974
P03822,4.727,4.727
P03828,7.069,7.069
P03834,2.552,2.552
P03837,0.435,0.435
P03840,5.756,5.756
P03841,2.129,2.129
P03845,2.773,2.773
P03847,6.208,6.208
P03848,1.08,1.08
P03854,3.491,3.491
P03857,0.388,0.388
P03862,3.005,3.005
P03866,0.958,0.958
P03868,6.211,6.211
P03871,3.09,3.09
P03875,6.584,6.584
P03876,5.334,5.334
P03878,7.537,7.537
P03880,4.614,4.614
P03888,0.459,0.459
P03889,8.275,8.275
P03891,1.414,1.414
P03894,5.565,5.565
P03898,4.317,4.317
P03899,3.548,3.548
P03903,6.098,6.098
P03906,0.211,0.211
P03913,4.387,4.387
P03919,7.322,7.322
P03920,2.39,2.39
P03923,6.786,6.786
P03928,1.56,1.56
P03929,8.881,8.881
P03930,8.441,8.441
P03931,5.196,5.196
P03932,0.952,0.952
P03935,2.029,2.029
P03939,8.119,8.119
P03944,9.214,9.214
P03948,0.482,0.482
P03951,9.423,9.423
P03952,1.433,1.433
P03955,1.595,1.595
P03960,9.236,9.236
P03962,2.358,2.358
P03964,6.947,6.947
P03965,0.132,0.132
P03967,8.546,8.546
P03968,0.356,0.356
P03969,4.215,4.215
P03971,6.769,6.769
P03976,2.655,2.655
P03977,3.243,3.243
P03978,4.639,4.639
P03980,0.644,0.644
P03981,4.842,4.842
P03982,9.366,9.366
P03987,7.679,7.679
P03990,7.444,7.444
P03998,5.545,5.545
P03999,9.266,9.266
P04001,2.213,2.213
P04004,8.637,8.637
P04012,0.82,0.82
P04016,5.096,5.096
P04017,0.51,0.51
P04025,8.034,8.034
P04030,3.505,3.505
P04036,4.924,4.924
P04037,6.699,6.699
P04038,8.6,8.6
P04039,7.596,7.596
P04040,6.075,6.075
P04041,2.414,2.414
P04043,1.084,1.084
P04048,7.223,7.223
P04049,8.816,8.816
P04051,1.605,1.605
P04052,2.666,2.666
P04053,0.143,0.143
P04054,8.917,8.917
P04055,9.101,9.101
P04056,1.072,1.072
P04057,1.027,1.027
P04063,7.198,7.198
P04065,6.573,6.573
P04068,7.348,7.348
P04074,8.422,8.422
P04076,1.818,1.818
P04077,8.51,8.51
P04079,0.441,0.441
P04084,8.38,8.38
P04086,2.227,2.227
P04089,6.565,6.565
P04090,6.681,6.681
P04092,6.453,6.453
P04094,4.706,4.706
P04096,7.771,7.771
P04100,3.335,3.335
P04106,6.262,6.262
P04107,3.688,3.688
P04108,6.825,6.825
P04109,1.769,1.769
P04113,6.438,6.438
P04117,1.281,1.281
P04118,6.244,6.244
P04126,4.356,4.356
P04127,6.91,6.91
P04129,6.321,6.321
P04130,1.526,1.526
P04131,1.351,1.351
P04133,1.354,1.354
P04137,0.697,0.697
P04139,5.494,5.494
P04141,6.683,6.683
P04142,3.789,3.789
P04144,6.85,6.85
P04145,4.702,4.702
P04148,5.925,5.925
P04154,3.134,3.134
P04155,6.164,6.164
P04156,8.623,8.623
P04157,7.852,7.852
P04160,0.578,0.578
P04161,1.216,1.216
P04162,4.313,4.313
P04164,0.762,0.762
P04168,1.511,1.511
P04172,4.539,4.539
P04174,6.805,6.805
P04182,1.323,1.323
P04187,3.051,3.051
P04188,3.717,3.717
P04190,8.961,8.961
P04195,6.946,6.946
P04196,7.809,7.809
P04203,0.879,0.879
P04204,6.021,6.021
P04207,0.008,0.008
P04211,8.188,8.188
P04214,7.276,7.276
P04215,1.007,1.007
P04217,4.594,4.594
P04219,3.825,3.825
P04226,7.197,7.197
P04229,2.543,2.543
P04232,2.232,2.232
P04233,7.584,7.584
P04234,8.545,8.545
P04236,1.168,1.168
P04238,3.641,3.641
P04242,2.828,2.828
P04246,8.163,8.163
P04249,8.802,8.802
P04254,6.902,6.902
P04262,7.824,7.824
P04263,9.503,9.503
P04270,7.407,7.407
P04277,3.966,3.966
P04278,7.632,7.632
P04280,1.178,1.178
P04286,1.322,1.322
P04289,0.182,0.182
P04290,8.573,8.573
P04291,3.621,3.621
P04292,6.398,6.398
P04294,3.987,3.987
P04296,0.034,0.034
P04299,9.97,9.97
P04308,1.061,1.061
P04311,4.436,4.436
P04313,4.604,4.604
P04314,6.523,6.523
P04315,3.626,3.626
P04324,3.425,3.425
P04327,5.479,5.479
P04333,7.597,7.597
P04334,0.532,0.532
P04336,1.804,1.804
P04339,7.932,7.932
P04340,7.044,7.044
P04341,9.989,9.989
P04342,4.886,4.886
P04343,3.03,3.03
P04344,2.374,2.374
P04345,2.431,2.431
P04346,3.197,3.197
P04350,6.761,6.761
P04351,8.04,8.04
P04353,6.947,6.947
P04354,0.949,0.949
P04359,1.612,1.612
P04368,0.912,0.912
P04369,1.655,1.655
P04375,5.112,5.112
P04380,9.18,9.18
P04381,1.728,1.728
P04384,3.468,3.468
P04386,5.704,5.704
P04389,4.291,4.291
P04390,5.817,5.817
P04391,2.915,2.915
P04392,0.267,0.267
P04395,9.045,9.045
P04398,1.402,1.402
P04399,1.906,1.906
P04400,9.817,9.817
P04401,8.723,8.723
P04403,8.849,8.849
P04406,5.23,5.23
P04412,4.081,4.081
P04413,2.883,2.883
P04414,9.698,9.698
P04417,7.821,7.821
P04421,6.119,6.119
P04423,8.307,8.307
P04426,7.573,7.573
P04428,4.881,4.881
P04429,3.843,3.843
P04432,2.067,2.067
P04436,2.228,2.228
P04440,9.72,9.72
P04444,7.795,7.795
P04449,4.156,4.156
P04453,3.159,3.159
P04460,5.26,5.26
P04463,6.852,6.852
P04464,7.856,7.856
P04465,3.4,3.4
P04466,9.214,9.214
P04467,0.3,0.3
P04470,5.067,5.067
P04475,9.227,9.227
P04476,8.158,8.158
P04480,3.123,3.123
P04481,7.832,7.832
P04482,9.575,9.575
P04484,1.622,1.622
P04487,3.122,3.122
P04494,6.931,6.931
P04495,4.895,4.895
P04499,2.461,2.461
P04501,0.86,0.86
P04504,4.055,4.055
P04505,8.887,8.887
P04506,0.86,0.86
P04508,8.209,8.209
P04513,2.533,2.533
P04520,5.445,5.445
P04522,0.174,0.174
P04524,6.997,6.997
P04528,6.168,6.168
P04538,8.399,8.399
P04545,9.817,9.817
P04546,0.918,0.918
P04547,2.95,2.95
P04549,3.497,3.497
P04559,4.102,4.102
P04560,0.845,0.845
P04562,5.579,5.579
P04565,3.164,3.164
P04567,8.666,8.666
P04569,8.381,8.381
P04573,0.278,0.278
P04579,9.997,9.997
P04580,7.809,7.809
P04582,9.298,9.298
P04583,1.624,1.624
P04585,9.781,9.781
P04586,4.666,4.666
P04587,5.395,5.395
P04588,8.904,8.904
P04590,3.03,3.03
P04591,1.697,1.697
P04592,9.891,9.891
P04595,7.464,7.464
P04598,0.139,0.139
P04603,2.956,2.956
P04611,3.742,3.742
P04612,8.335,8.335
P04617,9.2,9.2
P04621,7.507,7.507
P04624,7.94,7.94
P04631,3.873,3.873
P04632,4.951,4.951
P04635,0.162,0.162
P04636,6.106,6.106
P04637,9.813,9.813
P04638,8.779,8.779
P04641,6.579,6.579
P04652,2.351,2.351
P04654,5.384,5.384
P04655,0.322,0.322
P04660,8.025,8.025
P04663,3.778,3.778
P04670,3.336,3.336
P04673,8.605,8.605
P04679,1.57,1.57
P04680,4.459,4.459
P04683,6.469,6.469
P04687,2.973,2.973
P04691,7.789,7.789
P04692,6.382,6.382
P04694,2.375,2.375
P04697,6.467,6.467
P04698,9.092,9.092
P04701,8.973,8.973
P04702,2.796,2.796
P04709,2.235,2.235
P04713,9.989,9.989
P04714,1.757,1.757
P04715,9.477,9.477
P04718,0.316,0.316
P04725,2.123,2.123
P04735,4.104,4.104
P04738,2.075,2.075
P04739,7.861,7.861
P04740,0.789,0.789
P04741,3.3,3.3
P04744,4.334,4.334
P04745,7.146,7.146
P04747,5.927,5.927
P04748,1.824,1.824
P04749,9.827,9.827
P04750,5.334,5.334
P04753,8.726,8.726
P04755,3.911,3.911
P04756,8.201,8.201
P04761,3.843,3.843
P04765,9.139,9.139
P04767,1.866,1.866
P04774,5.427,5.427
P04776,4.203,4.203
P04783,4.85,4.85
P04787,5.054,5.054
P04793,7.077,7.077
P04796,3.92,3.92
P04797,4.326,4.326
P04799,9.887,9.887
P04801,0.861,0.861
P04803,4.805,4.805
P04804,4.304,4.304
P04806,4.971,4.971
P04807,0.21,0.21
P04808,6.13,6.13
P04810,0.986,0.986
P04812,9.242,9.242
P04815,6.525,6.525
P04817,3.966,3.966
P04824,1.399,1.399
P04826,2.351,2.351
P04832,4.949,4.949
P04834,8.594,8.594
P04836,2.338,2.338
P04837,0.698,0.698
P04851,3.96,3.96
P04853,1.048,1.048
P04854,3.002,3.002
P04855,4.515,4.515
P04857,7.252,7.252
P04859,8.983,8.983
P04861,9.406,9.406
P04862,1.192,1.192
P04873,4.635,4.635
P04878,4.48,4.48
P04880,3.313,3.313
P04881,3.328,3.328
P04884,7.322,7.322
P04898,5.715,5.715
P04899,6.742,6.742
P04905,9.571,9.571
P04906,5.601,5.601
P04907,7.03,7.03
P04909,6.7,6.7
P04911,1.94,1.94
P04913,1.082,1.082
P04916,2.404,2.404
P04917,5.834,5.834
P04921,7.856,7.856
P04922,2.939,2.939
P04924,1.685,1.685
P04925,3.596,3.596
P04929,8.318,8.318
P04930,9.319,9.319
P04933,7.944,7.944
P04935,9.211,9.211
P04939,1.539,1.539
P04942,1.978,1.978
P04943,2.074,2.074
P04944,0.268,0.268
P04949,1.029,1.029
P04951,1.289,1.289
P04953,1.961,1.961
P04957,7.397,7.397
P04963,2.411,2.411
P04966,5.897,5.897
P04968,1.995,1.995
P04970,3.698,3.698
P04971,9.742,9.742
P04972,7.175,7.175
P04978,4.52,4.52
P04979,3.112,3.112
P04980,1.948,1.948
P04982,8.747,8.747
P04986,6.116,6.116
P04987,4.046,4.046
P04989,0.82,0.82
P04992,0.388,0.388
P04998,4.158,4.158
P05000,1.47,1.47
P05002,4.973,4.973
P05004,0.033,0.033
P05006,1.955,1.955
P05007,5.276,5.276
P05008,8.875,8.875
P05010,9.21,9.21
P05011,3.221,3.221
P05012,6.474,6.474
P05016,3.99,3.99
P05017,0.98,0.98
P05018,9.496,9.496
P05019,0.454,0.454
P05020,6.423,6.423
P05022,4.43,4.43
P05024,0.163,0.163
P05025,5.597,5.597
P05029,0.049,0.049
P05032,5.067,5.067
P05033,6.591,6.591
P05035,3.432,3.432
P05036,6.196,6.196
P05044,2.403,2.403
P05045,0.762,0.762
P05050,0.306,0.306
P05053,7.121,7.121
P05058,1.463,1.463
P05063,3.9,3.9
P05064,2.878,2.878
P05071,3.384,3.384
P05072,4.082,4.082
P05074,6.775,6.775
P05075,7.526,7.526
P05077,7.901,7.901
P05081,0.617,0.617
P05084,1.89,1.89
P05087,2.831,2.831
P05093,5.838,5.838
P05097,7.832,7.832
P05098,1.872,1.872
P05102,5.251,5.251
P05103,4.015,4.015
P05105,7.82,7.82
P05106,0.278,0.278
P05110,0.729,0.729
P05112,4.413,4.413
P05113,4.441,4.441
P05114,0.359,0.359
P05115,7.498,7.498
P05118,6.781,6.781
P05119,8.83,8.83
P05120,7.161,7.161
P05121,5.004,5.004
P05123,5.694,5.694
P05126,1.157,1.157
P05132,6.616,6.616
P05136,1.492,1.492
P05137,8.568,8.568
P05138,5.659,5.659
P05140,9.937,9.937
P05141,2.083,2.083
P05144,1.842,1.842
P05145,8.376,8.376
P05146,0.381,0.381
P05154,0.578,0.578
P05158,2.319,2.319
P05162,0.335,0.335
P05165,6.472,6.472
P05166,1.802,1.802
P05171,9.088,9.088
P05176,2.944,2.944
P05179,5.594,5.594
P05182,4.417,4.417
P05189,4.975,4.975
P05190,4.636,4.636
P05191,2.702,2.702
P05193,7.235,7.235
P05194,2.085,2.085
P05196,1.773,1.773
P05201,1.377,1.377
P05203,3.834,3.834
P05205,1.505,1.505
P05213,5.103,5.103
P05215,7.654,7.654
P05219,6.881,6.881
P05228,3.329,3.329
P05230,1.336,1.336
P05231,6.46,6.46
P05234,0.027,0.027
P05235,4.517,4.517
P05236,3.35,3.35
P05237,0.626,0.626
P05238,7.045,7.045
P05239,6.158,6.158
P05241,3.752,3.752
P05242,1.375,1.375
P05243,0.304,0.304
P05244,8.995,8.995
P05246,2.141,2.141
P05247,0.865,0.865
P05249,5.253,5.253
P05250,4.304,4.304
P05252,2.546,2.546
P05261,9.99,9.99
P05266,6.587,6.587
P05268,6.578,6.578
P05269,1.708,1.708
P05270,8.166,8.166
P05271,4.554,4.554
P05274,5.888,5.888
P05278,1.371,1.371
P05283,9.253,9.253
P05287,4.192,4.192
P05291,9.766,9.766
P05295,6.274,6.274
P05301,7.659,7.659
P05302,3.937,3.937
P05318,7.5,7.5
P05319,8.266,8.266
P05320,0.547,0.547
P05321,8.753,8.753
P05333,5.833,5.833
P05335,9.02,9.02
P05336,9.788,9.788
P05337,6.345,6.345
P05340,3.187,3.187
P05345,0.36,0.36
P05347,8.424,8.424
P05352,7.888,7.888
P05358,4.326,4.326
P05360,8.12,8.12
P05363,4.296,4.296
P05364,7.537,7.537
P05366,3.168,3.168
P05368,9.235,9.235
P05369,7.637,7.637
P05371,8.996,8.996
P05372,4.637,4.637
P05374,3.939,3.939
P05379,6.284,6.284
P05381,9.486,9.486
P05382,1.773,1.773
P05387,2.765,2.765
P05391,8.357,8.357
P05393,5.838,5.838
P05396,7.752,7.752
P05398,8.988,8.988
P05399,7.436,7.436
P05400,2.663,2.663
P05401,5.38,5.38
P05402,6.26,6.26
P05403,0.635,0.635
P05409,7.301,7.301
P05410,2.322,2.322
P05414,2.67,2.67
P05419,5.623,5.623
P05421,9.723,9.723
P05424,4.204,4.204
P05425,5.692,5.692
P05427,0.647,0.647
P05428,9.739,9.739
P05442,2.004,2.004
P05446,0.502,0.502
P05449,7.205,7.205
P05451,6.271,6.271
P05452,4.227,4.227
P05457,9.368,9.368
P05459,5.16,5.16
P05461,6.25,6.25
P05463,1.57,1.57
P05465,2.551,2.551
P05473,6.208,6.208
P05477,7.818,7.818
P05478,0.816,0.816
P05481,4.828,4.828
P05484,4.463,4.463
P05488,7.263,7.263
P05489,8.932,8.932
P05490,7.561,7.561
P05492,4.102,4.102
P05494,0.875,0.875
P05497,3.065,3.065
P05502,3.444,3.444
P05503,9.286,9.286
P05505,2.555,2.555
P05506,2.123,2.123
P05514,3.553,3.553
P05516,0.253,0.253
P05520,0.845,0.845
P05522,3.129,3.129
P05523,8.957,8.957
P05529,2.974,2.974
P05532,0.44,0.44
P05536,2.343,2.343
P05537,5.105,5.105
P05541,5.025,5.025
P05547,1.424,1.424
P05550,1.963,1.963
P05555,4.107,4.107
P05558,1.926,1.926
P05559,7.154,7.154
P05560,0.287,0.287
P05564,2.43,2.43
P05568,9.024,9.024
P05575,1.013,1.013
P05577,1.506,1.506
P05582,8.781,8.781
P05584,4.323,4.323
P05588,8.672,8.672
P05596,8.541,8.541
P05598,0.305,0.305
P05601,1.778,1.778
P05602,4.925,4.925
P05607,1.011,1.011
P05611,1.263,1.263
P05613,8.877,8.877
P05615,0.215,0.215
P05618,7.866,7.866
P05619,8.805,8.805
P05621,9.095,9.095
P05622,3.402,3.402
P05626,3.116,3.116
P05630,5.563,5.563
P05633,7.572,7.572
P05635,4.383,4.383
P05641,0.553,0.553
P05643,1.058,1.058
P05646,9.544,9.544
P05647,1.708,1.708
P05649,0.098,0.098
P05650,8.465,8.465
P05653,2.929,2.929
P05658,7.453,7.453
P05661,6.351,6.351
P05662,4.45,4.45
P05663,4.08,4.08
P05667,0.476,0.476
P05668,6.576,6.576
P05669,2.157,2.157
P05672,3.419,3.419
P05673,1.048,1.048
P05676,6.943,6.943
P05678,1.366,1.366
P05681,9.28,9.28
P05682,2.407,2.407
P05685,2.374,2.374
P05686,6.74,6.74
P05688,9.924,9.924
P05703,0.825,0.825
P05705,7.442,7.442
P05710,5.009,5.009
P05711,7.919,7.919
P05713,3.388,3.388
P05720,3.391,3.391
P05729,9.267,9.267
P05730,0.086,0.086
P05732,0.963,0.963
P05733,7.116,7.116
P05734,9.373,9.373
P05738,9.517,9.517
P05739,5.329,5.329
P05740,4.961,4.961
P05742,0.463,0.463
P05743,3.471,3.471
P05745,2.501,2.501
P05746,0.24,0.24
P05749,1.027,1.027
P05750,0.097,0.097
P05752,4.42,4.42
P05753,1.562,1.562
P05755,6.849,6.849
P05757,0.905,0.905
P05758,3.959,3.959
P05759,4.927,4.927
P05769,0.041,0.041
P05774,8.735,8.735
P05785,6.214,6.214
P05791,5.9,5.9
P05797,3.135,3.135
P05798,8.901,8.901
P05801,5.278,5.278
P05802,3.092,3.092
P05803,3.93,3.93
P05805,9.348,9.348
P05806,0.498,0.498
P05817,1.214,1.214
P05818,1.257,1.257
P05820,9.795,9.795
P05821,2.643,2.643
P05822,5.331,5.331
P05825,3.987,3.987
P05827,9.786,9.786
P05830,2.788,2.788
P05837,4.092,4.092
P05838,6.329,6.329
P05839,3.746,3.746
P05840,1.631,1.631
P05841,3.949,3.949
P05842,5.849,5.849
P05847,2.622,2.622
P05848,5.453,5.453
P05851,0.562,0.562
P05861,5.804,5.804
P05865,3.213,3.213
P05867,7.534,7.534
P05868,5.675,5.675
P05874,6.767,6.767
P05876,7.367,7.367
P05877,8.537,8.537
P05878,4.357,4.357
P05886,0.024,0.024
P05887,4.238,4.238
P05888,4.7,4.7
P05891,8.774,8.774
P05892,7.411,7.411
P05894,7.277,7.277
P05897,8.834,8.834
P05899,3.756,3.756
P05900,2.096,2.096
P05901,2.391,2.391
P05902,3.464,3.464
P05903,7.958,7.958
P05907,5.695,5.695
P05914,2.573,2.573
P05922,7.167,7.167
P05925,2.856,2.856
P05929,2.391,2.391
P05932,6.398,6.398
P05933,4.237,4.237
P05934,6.747,6.747
P05941,4.653,4.653
P05944,1.819,1.819
P05945,6.76,6.76
P05947,5.025,5.025
P05948,7.125,7.125
P05954,9.669,9.669
P05955,7.626,7.626
P05969,7.06,7.06
P05973,0.791,0.791
P05975,1.654,1.654
P05976,5.371,5.371
P05978,2.968,2.968
P05979,5.111,5.111
P05980,3.108,3.108
P05981,4.009,4.009
P05991,8.419,8.419
P05997,0.258,0.258
P05999,8.41,8.41
P06001,2.63,2.63
P06005,6.496,6.496
P06009,5.179,5.179
P06010,1.382,1.382
P06015,9.395,9.395
P06017,3.353,3.353
P06018,5.14,5.14
P06022,1.241,1.241
P06024,5.801,5.801
P06030,8.909,8.909
P06032,0.698,0.698
P06034,6.229,6.229
P06038,3.302,3.302
P06043,8.95,8.95
P06045,8.032,8.032
P06050,9.598,9.598
P06051,6.401,6.401
P06052,3.385,3.385
P06053,3.708,3.708
P06057,1.647,1.647
P06064,8.218,8.218
P06065,2.177,2.177
P06066,2.098,2.098
P06067,4.486,4.486
P06069,8.95,8.95
P06071,7.286,7.286
P06077,1.809,1.809
P06086,5.961,5.961
P06087,1.108,1.108
P06088,0.909,0.909
P06091,3.638,3.638
P06092,5.983,5.983
P06094,2.585,2.585
P06098,9.061,9.061
P06099,0.718,0.718
P06100,8.125,8.125
P06102,4.217,4.217
P06105,0.397,0.397
P06107,2.466,2.466
P06113,2.315,2.315
P06132,3.262,3.262
P06133,2.314,2.314
P06134,1.971,1.971
P06136,1.073,1.073
P06138,6.815,6.815
P06141,0.294,0.294
P06144,7.06,7.06
P06146,2.417,2.417
P06147,6.012,6.012
P06149,4.663,4.663
P06152,0.018,0.018
P06155,6.884,6.884
P06160,3.79,3.79
P06162,0.213,0.213
P06163,0.427,0.427
P06168,3.726,3.726
P06172,7.736,7.736
P06177,1.94,1.94
P06184,2.596,2.596
P06186,7.4,7.4
P06187,5.088,5.088
P06192,7.669,7.669
P06197,6.372,6.372
P06198,5.915,5.915
P06199,9.213,9.213
P06202,0.244,0.244
P06203,7.005,7.005
P06205,2.651,2.651
P06208,2.229,2.229
P06209,6.104,6.104
P06211,0.38,0.38
P06224,6.511,6.511
P06226,1.938,1.938
P06232,6.341,6.341
P06233,8.757,8.757
P06234,7.034,7.034
P06238,8.404,8.404
P06240,8.128,8.128
P06250,9.094,9.094
P06256,6.364,6.364
P06257,1.433,1.433
P06260,5.746,5.746
P06265,3.398,3.398
P06268,5.172,5.172
P06271,6.91,6.91
P06277,5.936,5.936
P06278,8.135,8.135
P06279,2.985,2.985
P06290,9.243,9.243
P06296,1.55,1.55
P06304,3.732,3.732
P06307,0.853,0.853
P06310,6.905,6.905
P06313,5.011,5.011
P06318,5.539,5.539
P06321,6.258,6.258
P06322,1.792,1.792
P06325,5.656,5.656
P06327,6.773,6.773
P06330,0.699,0.699
P06332,8.596,8.596
P06333,0.476,0.476
P06336,9.081,9.081
P06338,7.378,7.378
P06342,6.76,6.76
P06343,1.881,1.881
P06345,3.951,3.951
P06346,3.662,3.662
P06349,6.821,6.821
P06350,4.016,4.016
P06356,3.897,3.897
P06360,5.405,5.405
P06362,9.923,9.923
P06363,7.478,7.478
P06365,1.44,1.44
P06369,5.586,5.586
P06370,2.604,2.604
P06376,0.212,0.212
P06378,3.706,3.706
P06381,3.007,3.007
P06382,0.25,0.25
P06383,7.621,7.621
P06385,1.898,1.898
P06388,1.792,1.792
P06389,0.549,0.549
P06392,9.277,9.277
P06393,5.359,5.359
P06394,7.148,7.148
P06396,1.649,1.649
P06403,2.345,2.345
P06407,7.713,7.713
P06414,4.825,4.825
P06418,8.136,8.136
P06421,8.563,8.563
P06422,1.256,1.256
P06424,7.072,7.072
P06427,9.446,9.446
P06429,1.134,1.134
P06430,3.188,3.188
P06431,3.415,3.415
P06433,3.661,3.661
P06441,3.412,3.412
P06447,4.317,4.317
P06449,3.346,3.346
P06451,4.302,4.302
P06459,0.01,0.01
P06461,9.924,9.924
P06466,3.04,3.04
P06467,4.832,4.832
P06468,3.735,3.735
P06472,1.96,1.96
P06477,3.854,3.854
P06480,0.325,0.325
P06487,5.893,5.893
P06489,7.238,7.238
P06491,5.846,5.846
P06493,0.539,0.539
P06497,8.981,8.981
P06500,7.109,7.109
P06501,0.564,0.564
P06502,8.252,8.252
P06503,7.974,7.974
P06506,6.28,6.28
P06510,8.046,8.046
P06514,8.58,8.58
P06517,6.214,6.214
P06519,0.899,0.899
P06523,8.529,8.529
P06524,0.474,0.474
P06526,7.91,7.91
P06527,2.731,2.731
P06529,2.596,2.596
P06530,9.061,9.061
P06534,7.556,7.556
P06537,5.645,5.645
P06541,1.757,1.757
P06543,8.049,8.049
P06553,2.58,2.58
P06554,5.702,5.702
P06557,5.273,5.273
P06558,3.161,3.161
P06561,1.025,1.025
P06569,7.365,7.365
P06572,5.484,5.484
P06574,7.151,7.151
P06576,5.346,5.346
P06583,0.504,0.504
P06590,1.35,1.35
P06593,7.436,7.436
P06600,4.641,4.641
P06601,4.716,4.716
P06603,6.137,6.137
P06607,6.037,6.037
P06608,7.145,7.145
P06609,1.976,1.976
P06611,2.343,2.343
P06612,2.441,2.441
P06615,5.89,5.89
P06619,7.111,7.111
P06621,0.854,0.854
P06623,0.65,0.65
P06624,5.747,5.747
P06627,5.041,5.041
P06630,9.048,9.048
P06633,0.366,0.366
P06634,8.886,8.886
P06637,3.102,3.102
P06640,9.212,9.212
P06643,1.855,1.855
P06645,0.46,0.46
P06647,8.649,8.649
P06648,3.861,3.861
P06650,6.507,6.507
P06651,9.484,9.484
P06652,9.056,9.056
P06657,4.337,4.337
P06658,5.836,5.836
P06663,7.261,7.261
P06665,0.282,0.282
P06666,7.758,7.758
P06667,6.787,6.787
P06670,0.375,0.375
P06678,9.554,9.554
P06681,8.782,8.782
P06682,0.631,0.631
P06683,9.386,9.386
P06684,2.643,2.643
P06685,1.04,1.04
P06686,7.051,7.051
P06692,1.915,1.915
P06693,7.682,7.682
P06695,2.903,2.903
P06696,7.453,7.453
P06698,2.128,2.128
P06699,6.675,6.675
P06701,7.152,7.152
P06702,9.688,9.688
P06706,9.152,9.152
P06709,6.666,6.666
P06710,8.978,8.978
P06717,3.866,3.866
P06719,5.823,5.823
P06721,4.224,4.224
P06722,0.95,0.95
P06727,0.785,0.785
P06728,4.84,4.84
P06729,0.477,0.477
P06731,7.04,7.04
P06734,0.711,0.711
P06736,1.388,1.388
P06737,8.875,8.875
P06738,0.953,0.953
P06739,1.96,1.96
P06741,1.832,1.832
P06742,4.372,4.372
P06746,4.932,4.932
P06747,1.278,1.278
P06752,5.246,5.246
P06753,6.92,6.92
P06754,5.831,5.831
P06757,1.829,1.829
P06763,1.862,1.862
P06767,8.257,8.257
P06771,0.54,0.54
P06775,9.729,9.729
P06779,6.916,6.916
P06780,3.58,3.58
